SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99994.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
99989.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0
99986.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,10.0
99985.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,11.0
99983.0,4.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,13.0
99981.0,4.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,19.0,14.0
99976.0,5.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,8.0,24.0,16.0
99972.0,4.0,6.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,9.0,28.0,19.0
99968.0,5.0,6.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,10.0,32.0,22.0
99964.0,5.0,8.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,12.0,36.0,24.0
99955.0,6.0,13.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,15.0,45.0,30.0
99947.0,9.0,14.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,17.0,53.0,36.0
99939.0,12.0,14.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,22.0,61.0,39.0
99931.0,13.0,18.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,24.0,69.0,45.0
99917.0,16.0,20.0,5.0,12.0,3.0,0.0,0.0,0.0,0.0,27.0,83.0,56.0
99893.0,21.0,33.0,5.0,13.0,2.0,0.0,0.0,0.0,0.0,33.0,107.0,74.0
99867.0,24.0,47.0,5.0,16.0,2.0,0.0,0.0,0.0,0.0,39.0,133.0,94.0
99844.0,26.0,57.0,5.0,21.0,4.0,0.0,0.0,0.0,0.0,43.0,156.0,113.0
99816.0,31.0,62.0,8.0,27.0,3.0,0.0,0.0,0.0,0.0,53.0,184.0,131.0
99789.0,39.0,56.0,11.0,36.0,4.0,0.0,0.0,0.0,0.0,65.0,211.0,146.0
99738.0,52.0,65.0,20.0,48.0,5.0,0.0,0.0,0.0,0.0,72.0,262.0,190.0
99672.0,63.0,92.0,28.0,55.0,5.0,0.0,0.0,0.0,0.0,85.0,328.0,243.0
99595.0,93.0,117.0,25.0,56.0,10.0,0.0,0.0,0.0,0.0,104.0,405.0,301.0
99528.0,112.0,131.0,28.0,61.0,15.0,0.0,0.0,0.0,0.0,125.0,472.0,347.0
99432.0,125.0,171.0,26.0,70.0,24.0,0.0,0.0,0.0,0.0,152.0,568.0,416.0
99333.0,145.0,196.0,27.0,84.0,28.0,0.0,0.0,0.0,0.0,187.0,667.0,480.0
99187.0,172.0,235.0,40.0,117.0,24.0,0.0,0.0,0.0,0.0,225.0,813.0,588.0
99007.0,219.0,295.0,54.0,129.0,24.0,0.0,0.0,0.0,0.0,272.0,993.0,721.0
98825.0,248.0,329.0,66.0,171.0,28.0,1.0,0.0,0.0,0.0,332.0,1175.0,843.0
